17192_bypass_nearend.wav,17192_bypass_target.wav,80000
6030_shrink_nearend.wav,6030_shrink_target.wav,80000
7218_enlarge_nearend.wav,7218_enlarge_target.wav,80000
22393_bypass_nearend.wav,22393_bypass_target.wav,80000
8505_shrink_nearend.wav,8505_shrink_target.wav,80000
32234_bypass_nearend.wav,32234_bypass_target.wav,80000
1034_shrink_nearend.wav,1034_shrink_target.wav,80000
28490_shrink_nearend.wav,28490_shrink_target.wav,80000
16192_enlarge_nearend.wav,16192_enlarge_target.wav,80000
22522_shrink_nearend.wav,22522_shrink_target.wav,80000
19992_bypass_nearend.wav,19992_bypass_target.wav,80000
20424_bypass_nearend.wav,20424_bypass_target.wav,80000
18705_bypass_nearend.wav,18705_bypass_target.wav,80000
24787_shrink_nearend.wav,24787_shrink_target.wav,80000
33293_bypass_nearend.wav,33293_bypass_target.wav,80000
19720_enlarge_nearend.wav,19720_enlarge_target.wav,80000
25621_enlarge_nearend.wav,25621_enlarge_target.wav,80000
13092_shrink_nearend.wav,13092_shrink_target.wav,80000
12378_bypass_nearend.wav,12378_bypass_target.wav,80000
27801_shrink_nearend.wav,27801_shrink_target.wav,80000
26732_shrink_nearend.wav,26732_shrink_target.wav,80000
4930_shrink_nearend.wav,4930_shrink_target.wav,80000
26949_bypass_nearend.wav,26949_bypass_target.wav,80000
22332_shrink_nearend.wav,22332_shrink_target.wav,80000
9312_shrink_nearend.wav,9312_shrink_target.wav,80000
9906_bypass_nearend.wav,9906_bypass_target.wav,80000
5819_shrink_nearend.wav,5819_shrink_target.wav,80000
7338_shrink_nearend.wav,7338_shrink_target.wav,80000
11825_shrink_nearend.wav,11825_shrink_target.wav,80000
3124_shrink_nearend.wav,3124_shrink_target.wav,80000
11245_shrink_nearend.wav,11245_shrink_target.wav,80000
31437_shrink_nearend.wav,31437_shrink_target.wav,80000
2643_enlarge_nearend.wav,2643_enlarge_target.wav,80000
22420_bypass_nearend.wav,22420_bypass_target.wav,80000
34759_bypass_nearend.wav,34759_bypass_target.wav,80000
21085_bypass_nearend.wav,21085_bypass_target.wav,80000
34377_enlarge_nearend.wav,34377_enlarge_target.wav,80000
1142_bypass_nearend.wav,1142_bypass_target.wav,80000
486_bypass_nearend.wav,486_bypass_target.wav,80000
12443_bypass_nearend.wav,12443_bypass_target.wav,80000
1265_enlarge_nearend.wav,1265_enlarge_target.wav,80000
3810_bypass_nearend.wav,3810_bypass_target.wav,80000
24911_shrink_nearend.wav,24911_shrink_target.wav,80000
23646_enlarge_nearend.wav,23646_enlarge_target.wav,80000
33214_shrink_nearend.wav,33214_shrink_target.wav,80000
10205_bypass_nearend.wav,10205_bypass_target.wav,80000
22821_enlarge_nearend.wav,22821_enlarge_target.wav,80000
18104_shrink_nearend.wav,18104_shrink_target.wav,80000
21111_enlarge_nearend.wav,21111_enlarge_target.wav,80000
24685_enlarge_nearend.wav,24685_enlarge_target.wav,80000
18665_shrink_nearend.wav,18665_shrink_target.wav,80000
12414_bypass_nearend.wav,12414_bypass_target.wav,80000
16044_shrink_nearend.wav,16044_shrink_target.wav,80000
24233_enlarge_nearend.wav,24233_enlarge_target.wav,80000
30562_enlarge_nearend.wav,30562_enlarge_target.wav,80000
30583_enlarge_nearend.wav,30583_enlarge_target.wav,80000
11295_enlarge_nearend.wav,11295_enlarge_target.wav,80000
32039_bypass_nearend.wav,32039_bypass_target.wav,80000
21265_shrink_nearend.wav,21265_shrink_target.wav,80000
7938_shrink_nearend.wav,7938_shrink_target.wav,80000
18563_bypass_nearend.wav,18563_bypass_target.wav,80000
27637_bypass_nearend.wav,27637_bypass_target.wav,80000
30341_bypass_nearend.wav,30341_bypass_target.wav,80000
20385_enlarge_nearend.wav,20385_enlarge_target.wav,80000
9338_bypass_nearend.wav,9338_bypass_target.wav,80000
12724_shrink_nearend.wav,12724_shrink_target.wav,80000
12411_bypass_nearend.wav,12411_bypass_target.wav,80000
15083_enlarge_nearend.wav,15083_enlarge_target.wav,80000
25295_bypass_nearend.wav,25295_bypass_target.wav,80000
27685_enlarge_nearend.wav,27685_enlarge_target.wav,80000
28622_enlarge_nearend.wav,28622_enlarge_target.wav,80000
12239_enlarge_nearend.wav,12239_enlarge_target.wav,80000
29087_shrink_nearend.wav,29087_shrink_target.wav,80000
1475_bypass_nearend.wav,1475_bypass_target.wav,80000
2333_bypass_nearend.wav,2333_bypass_target.wav,80000
25297_shrink_nearend.wav,25297_shrink_target.wav,80000
26420_shrink_nearend.wav,26420_shrink_target.wav,80000
13370_enlarge_nearend.wav,13370_enlarge_target.wav,80000
33625_enlarge_nearend.wav,33625_enlarge_target.wav,80000
12874_enlarge_nearend.wav,12874_enlarge_target.wav,80000
33397_shrink_nearend.wav,33397_shrink_target.wav,80000
27635_bypass_nearend.wav,27635_bypass_target.wav,80000
23604_bypass_nearend.wav,23604_bypass_target.wav,80000
34402_shrink_nearend.wav,34402_shrink_target.wav,80000
